ID,lon,lat,datetime
1,-153.655681,33.26525177,6/10/03 19:32
1,-153.772164,33.24511417,6/11/03 5:00
1,-153.859092,33.2396422,6/11/03 11:34
1,-153.8683216,33.2400903,6/11/03 12:13
1,-153.9399804,33.25080493,6/11/03 17:00
1,-154.13474,33.32166205,6/12/03 5:00
1,-154.3180963,33.42400692,6/12/03 17:00
1,-154.3409751,33.43899764,6/12/03 18:43
1,-154.4453418,33.51643241,6/13/03 4:29
1,-154.4494424,33.51992934,6/13/03 5:00
1,-154.4931942,33.55787332,6/13/03 11:07
1,-154.495827,33.55998818,6/13/03 11:28
1,-154.5439958,33.59441862,6/13/03 17:00
1,-154.6843264,33.66476026,6/14/03 5:00
1,-154.860472,33.70418776,6/14/03 17:00
1,-154.8747138,33.70501853,6/14/03 17:54
1,-155.0292621,33.6978259,6/15/03 3:31
1,-155.0397311,33.69681967,6/15/03 4:11
1,-155.0524523,33.69558847,6/15/03 5:00
1,-155.1615974,33.68453215,6/15/03 12:24
1,-155.2227727,33.67762474,6/15/03 17:00
1,-155.3561791,33.65637606,6/16/03 5:00
1,-155.4496485,33.62382293,6/16/03 17:00
1,-155.4602427,33.61723955,6/16/03 18:51
1,-155.4964432,33.58054431,6/17/03 3:00
1,-155.5037416,33.56901016,6/17/03 5:00
1,-155.5283877,33.52845159,6/17/03 11:33
1,-155.5300856,33.52606728,6/17/03 11:57
1,-155.5543821,33.49859678,6/17/03 17:00
1,-155.6253379,33.45388294,6/18/03 5:00
1,-155.6963271,33.44129218,6/18/03 17:00
1,-155.7014393,33.44184225,6/18/03 17:59
1,-155.7096968,33.44331943,6/18/03 19:38
1,-155.7463299,33.45883605,6/19/03 3:00
